sku_id,particulars,item_type,item_group,sub_group,uom,sale_group,gst
301,pm24-carnival classic printed laminated silver pouch (115mm x 230mm) 500 gm,pm,packaging,pouch,0.000,pm,0.180
302,pm24-carnival classic  printed laminated  silver pouch-80 x 200mm 250 gm,pm,packaging,pouch,0.000,pm,0.180
303,pm24-carnival coated seeds pouch 10 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
304,pm24-carnival cocktail mix 250 gm,pm,packaging,pouch,0.000,pm,0.180
305,pm24-carnival cranberry slice 250 gm,pm,packaging,pouch,0.000,pm,0.180
306,pm24-carnival cranberry standy pouch (115x160mm+60) 100 gm,pm,packaging,pouch,0.000,pm,0.180
307,pm24-carnival cranberry whole 250 gm,pm,packaging,pouch,0.000,pm,0.180
308,pm24-carnival crunchy caramel trail mix pre printed pouch 200g ( 150mm x 225mm ) 200 gm,pm,packaging,pouch,0.000,pm,0.180
309,pm24-carnival delux blue pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
310,pm24-carnival dried blueberry 100g standup pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
311,pm24-carnival dried blueberry 100g standup pouch old 100 gm,pm,packaging,pouch,0.000,pm,0.180
312,pm24-carnival dried blueberry whole pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
313,pm24-carnival dried cranberry slice,pm,packaging,label,0.000,pm,0.180
314,pm24-carnival everyday cashew pouch 1 kg,pm,packaging,pouch,0.000,pm,0.180
315,pm24-carnival flavoured makgana fox nut sample pouch 10gm digital,pm,packaging,pouch roll,0.000,pm,0.180
316,pm24-carnival flax seeds roasted 100 gm 100 gm,pm,packaging,pouch,0.000,pm,0.180
317,pm24-carnival green chilli cashew pouch 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
318,pm24-carnival green k seal standy pouch (pista pouch) 1000 gm,pm,packaging,pouch,0.000,pm,0.180
319,pm24-carnival green pouch standee zipper pouch-135 x 185 mm 150 gm,pm,packaging,pouch,0.000,pm,0.180
320,pm24-carnival green raisin 250 gm-pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
321,pm24-carnival green raisin pouch 1000 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
322,pm24-carnival green raisins 1kg,pm,packaging,pouch,0.000,pm,0.180
323,pm24-carnival-green-standyzipper pouch-120×170 mm-masala masti seed mix7in1,pm,packaging,pouch,0.000,pm,0.180
324,pm24-carnival grey generic 1 kg pouch-lpp generic standup pouch 1 kg (210x265mm) grey 1000 gm,pm,packaging,pouch,0.000,pm,0.180
325,pm24-carnival himalayan salt & pepper pistachios pouch roll,pm,packaging,roll,0.000,pm,0.180
326,pm24-carnival himalayan salt & pepper pistachios standy zipper pouch,pm,packaging,pouch,0.000,pm,0.180
327,pm24-carnival indian green raisin pouch 900 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
328,pm24-carnival indian green raisins (cred) 250 gm monocarton,pm,packaging,monocarton,0.000,pm,0.180
329,pm24-carnival indian seedless black raisin pouch (150mm x 230mm) 250 gm,pm,packaging,pouch,0.000,pm,0.180
330,pm24-carnival irani roasted & salted pistachio box pouch with zipper 250 gm,pm,packaging,pouch,0.000,pm,0.180
331,pm24-carnival kashmir kesar .05 gm,pm,packaging,card,0.000,pm,0.180
332,pm24-carnival kashmir kesar blister 0.05 gm,pm,packaging,blister,0.000,pm,0.180
333,pm24-carnival kashmir kesar blister 1 gm,pm,packaging,blister,0.000,pm,0.180
334,pm24-carnival kashmir kesar dabbi 0.05 gm,pm,packaging,dibbi,0.000,pm,0.180
335,pm24-carnival kashmir kesar dabbi 1 gm,pm,packaging,dibbi,0.000,pm,0.180
336,pm24-carnival makhana label barbeque 125 gm,pm,packaging,label,0.000,pm,0.180
337,pm24-carnival makhana rejected label 125 gm,pm,packaging,label,0.000,pm,0.180
338,pm24-carnival maroon standee zipper pouch-135 x 185 mm 150 gm,pm,packaging,pouch,0.000,pm,0.180
339,pm24-carnival mocha mojo trail mix pre printed pouch 200g ( 150mm x 225mm ) 200 gm,pm,packaging,pouch,0.000,pm,0.180
340,pm24-carnival mocho moja trail mix pouch 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
341,pm24-carnival monocarton 100 gm,pm,packaging,monocarton,0.000,pm,0.180
342,pm24-carnival orange pouch standee zipper pouch-135 x 185 mm 150 gm,pm,packaging,pouch,0.000,pm,0.180
343,pm24-carnival paan cranberry pouch roll 30 gm,pm,packaging,pouch roll,0.000,pm,0.180
344,pm24-carnival pan cranberry roll digital,pm,packaging,pouch roll,0.000,pm,0.180
345,pm24-carnival pan raisins roll,pm,packaging,roll,0.000,pm,0.180
346,pm24-carnival pan raisins roll digital,pm,packaging,pouch roll,0.000,pm,0.180
347,pm24-carnival pepper cashew pouch 250 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
348,pm24-carnival pepper cashew pouch roll 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
349,pm24-carnival pepper makhana label 125 gm,pm,packaging,label,0.000,pm,0.180
350,pm24-carnival peri peri cashew pouch 250 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
351,pm24-carnival peri peri makhana label 125 gm,pm,packaging,label,0.000,pm,0.180
352,pm24-carnival pet label (230x60mm) 230/250 gm,pm,packaging,label,0.000,pm,0.180
353,pm24-carnival-pink-standyzipper pouch-120×170 mm-masala masti cranberry,pm,packaging,pouch,0.000,pm,0.180
354,pm24-carnival pista kernals 100 gm,pm,packaging,label,0.000,pm,0.180
355,pm24-carnival popcorn makhana label 125 gm,pm,packaging,label,0.000,pm,0.180
356,pm24-carnival popcorn makhana label 55 gm,pm,packaging,label,0.000,pm,0.180
357,pm24 - carnival printed laminated gold premium pouch roll (80/100 gm) 190 mm,pm,packaging,pouch roll,0.000,pm,0.180
358,pm24-carnival printed laminated premium gold pouch (115mm x 230mm) 500 gm,pm,packaging,pouch,0.000,pm,0.180
359,pm24-carnival printed laminated premium gold pouch 80 x 200 250 gm,pm,packaging,pouch,0.000,pm,0.180
360,pm24-carnival printed(red) transparent pouch 100 gm old,pm,packaging,pouch,0.000,pm,0.180
361,pm24-carnival pudina almond pouch 250 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
362,pm24-carnival pudina makhana label 125 gm,pm,packaging,label,0.000,pm,0.180
363,pm24-carnival pudina makhana label 55 gm,pm,packaging,label,0.000,pm,0.180
364,pm24-carnival puffed snack sample pouch 10 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
365,pm24-carnival pumpkin seeds 100gm 100 gm,pm,packaging,pouch,0.000,pm,0.180
366,pm24 - carnival roasted makhana pouch roll 50 gm,pm,packaging,pouch roll,0.000,pm,0.180
367,pm24-carnival roasted salted pista pouch 250 gm,pm,packaging,pouch,0.000,pm,0.180
552,pm24-fk classic 500 gm roll (250x150) uin 19 500 gm,pm,packaging,roll,0.000,pm,0.180
368,pm24-carnival rose gold standee zipper pouch-135 x 185 mm 150 gm,pm,packaging,pouch,0.000,pm,0.180
369,pm24-carnival seedless black raisin pouch (150mm x 230mm) 250 gm,pm,packaging,pouch,0.000,pm,0.180
370,pm24-carnival seedless dates 350 gm label,pm,packaging,label,0.000,pm,0.180
371,pm24-carnival seeds pouch 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
372,pm24-carnival shubkamnaye 2p box set,pm,packaging,box,0.000,pm,0.180
373,pm24-carnival silver classic pouch  100 gm,pm,packaging,pouch,0.000,pm,0.180
374,pm24-carnival smoked almonds label 100 gm,pm,packaging,label,0.000,pm,0.180
375,pm24-carnival smoked almonds pouch 250 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
376,pm24-carnival spanish tomato flavour pouch roll 30 gm digital,pm,packaging,pouch roll,0.000,pm,0.180
377,pm24-carnival-standy zipper pouch-120×170 mm-black pepper cashew,pm,packaging,pouch,0.000,pm,0.180
378,pm24-carnival-standy zipper pouch-120×170 mm-roasted salted almond,pm,packaging,pouch,0.000,pm,0.180
379,pm24-carnival-standy zipper pouch-120×170 mm-roasted salted cashew,pm,packaging,pouch,0.000,pm,0.180
380,pm24-carnival sunflower seed 100 gm,pm,packaging,pouch,0.000,pm,0.180
381,pm24-carnival sweet pop makhana label 125 gm,pm,packaging,label,0.000,pm,0.180
382,pm24-carnival thandai mix 100 gm,pm,packaging,monocarton,0.000,pm,0.180
383,pm24-carnival white round tub label 250 gm,pm,packaging,label,0.000,pm,0.180
384,pm24-cbr-pharma-for kracknut 50 gm,pm,packaging,tin,0.000,pm,0.180
385,pm24 - chat makhana pouch 60 gm,pm,packaging,pouch,0.000,pm,0.180
386,pm24-chatpata chaat 540mmx160mm 200 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
387,pm24-cheesy mast 540mmx160mm 200 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
388,pm24-chef pick 500 gm roll,pm,packaging,roll,0.000,pm,0.180
389,pm24-chef pick gold n white generic pouch roll 375 mm 500 gm,pm,packaging,pouch roll,0.000,pm,0.180
390,pm24-chile walnuts (4p) (cred) 200 gm,pm,packaging,monocarton,0.000,pm,0.180
391,pm24-choco almond protein 10 grm on the run choco almond protein bar printed laminated pouch roll-10 gm (105 mm x 190 mm) 40 gm,pm,packaging,pouch roll,0.000,pm,0.180
392,pm24-chocolate coated date blister,pm,packaging,blister,0.000,pm,0.180
393,pm24-chocolate protein bar 500 gm,pm,packaging,pouch,0.000,pm,0.180
394,pm24-cic-pharma-for kracknut 50 gm,pm,packaging,tin,0.000,pm,0.180
395,pm24-cilicant pouch moisture absorber 2g 2 gm,pm,packaging,pouch,0.000,pm,0.180
396,pm24-cococart-almond and coffee digital,pm,packaging,pouch roll,0.000,pm,0.180
397,pm24-cococart-almond and orange digital,pm,packaging,pouch roll,0.000,pm,0.180
398,pm24-cococart-almond cranberry digital,pm,packaging,pouch roll,0.000,pm,0.180
399,pm24-cococart-fruit and nut digital,pm,packaging,pouch roll,0.000,pm,0.180
400,pm24-cococart masala masti trial mix pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
401,pm24-cococart-raspberry almond digital,pm,packaging,pouch roll,0.000,pm,0.180
402,pm24-cococart-rose and pista digital,pm,packaging,pouch roll,0.000,pm,0.180
403,pm24-coffee bite 30 gm,pm,packaging,pouch,0.000,pm,0.180
404,"pm24-cold transfer security hologram 20mmx30mm,24ups rectangle sha azmah 500 gm",pm,packaging,label,0.000,pm,0.180
405,"pm24-cold transfer security hologram 20mmx30mm,24ups rectangle sha dilkash 500 gm",pm,packaging,label,0.000,pm,0.180
406,"pm24-cold transfer security hologram 20mmx30mm,35ups-king solomon original 500 gm",pm,packaging,label,0.000,pm,0.180
407,pm24-combo pack 1000 gm,pm,packaging,box,0.000,pm,0.180
408,pm24-composite tin 99 mm(dia)*180 mm(h) white-sample 85 gm,pm,packaging,tin,0.000,pm,0.180
409,pm24-composite tin with tin lid 200 gm,pm,packaging,tin,0.000,pm,0.180
410,pm24-courier bags 8x10 no pod 500 gm,pm,packaging,bag,0.000,pm,0.180
411,pm24-cranberries pouch (reliance-no brand) 100 gm,pm,packaging,pouch,0.000,pm,0.180
412,pm24-cranberries pouch (reliance-unbranded) 100 gm,pm,packaging,pouch,0.000,pm,0.180
413,pm24-cranberry label 100 gm,pm,packaging,label,0.000,pm,0.180
414,pm24-cranberry set label 250 gm,pm,packaging,label,0.000,pm,0.180
415,pm24-cranberry set label 250 gm carnival,pm,packaging,label,0.000,pm,0.180
416,pm24-cred/hoh fard dates label 1kg,pm,packaging,label,0.000,pm,0.180
417,pm24-crunchy granola iron rich kakvi (standy pouch) 250 gm,pm,packaging,pouch,0.000,pm,0.180
418,pm24-curate ajwa top 500 gm,pm,packaging,top,0.000,pm,0.180
419,pm24-curate anjeer jumbo label 250 gm,pm,packaging,label,0.000,pm,0.180
420,pm24-curate anjeer label  250 gm,pm,packaging,label,0.000,pm,0.180
421,pm24-curate apricot jardalu label 550 gm,pm,packaging,label,0.000,pm,0.180
422,pm24-curate assorted top 500g 500 gm,pm,packaging,top,0.000,pm,0.180
423,pm24-curate bopp adhesive tape (60mm x 65 mt),pm,packaging,tape,0.000,pm,0.180
424,pm24-curate cashew 250 gm label,pm,packaging,label,0.000,pm,0.180
425,pm24-curate cashew label  550 gm,pm,packaging,label,0.000,pm,0.180
426,pm24-curate cranberry whole label  300 gm,pm,packaging,label,0.000,pm,0.180
427,pm24-curate-date bite blisters / top dm03,pm,packaging,blister,0.000,pm,0.180
428,pm24-curate fard dates with lid black tub-square container-reliance pgp 500 gm,pm,packaging,tub,0.000,pm,0.180
429,pm24-curate kimia dates sqaure tub curate pgp 500 gm,pm,packaging,tub,0.000,pm,0.180
430,pm24-curate kimia dates with lid black tub curate-square container-reliance pgp 500 gm,pm,packaging,tub,0.000,pm,0.180
431,pm24-curate mamra almond label 250 gm,pm,packaging,label,0.000,pm,0.180
432,pm24-curate mamra almond label 600 gm,pm,packaging,label,0.000,pm,0.180
433,pm24-curate oriental dates top 500 gm,pm,packaging,top,0.000,pm,0.180
434,pm24-curate oriental dates tub 500 gm,pm,packaging,tub,0.000,pm,0.180
435,pm24-curate pista akbari label 250 gm,pm,packaging,label,0.000,pm,0.180
436,pm24-curate pista akbari label 550 gm,pm,packaging,label,0.000,pm,0.180
437,pm24-curate pista peshawari label 300 gm,pm,packaging,label,0.000,pm,0.180
438,pm24-curate prunes label 300 gm,pm,packaging,label,0.000,pm,0.180
439,pm24-curate roasted hazelnut 250 gm label,pm,packaging,label,0.000,pm,0.180
440,pm24-curate round label big 250 gm,pm,packaging,label,0.000,pm,0.180
441,pm24-curate round label small 550 gm,pm,packaging,label,0.000,pm,0.180
442,pm24-curate safavi top 500 gm,pm,packaging,top,0.000,pm,0.180
443,pm24-curate sandhukani kismis label 600 gm,pm,packaging,label,0.000,pm,0.180
444,pm24-date a chocolate 30 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
445,pm24-date blister top n bottom 300 gm,pm,packaging,blister,0.000,pm,0.180
446,pm24-date blister top n bottom 500 gm,pm,packaging,blister,0.000,pm,0.180
447,pm24-date delight classic,pm,packaging,monocarton,0.000,pm,0.180
448,pm24-dates ball blister 200 gm,pm,packaging,blister,0.000,pm,0.180
449,pm24-dates delight pvc box 375 gm,pm,packaging,box,0.000,pm,0.180
450,pm24-d cut bags 11x16 inch ( kingdom of dates ) 500 gm,pm,packaging,bag,0.000,pm,0.180
451,pm24-d cut pouch-136x280mm+80mm 1000 gm,pm,packaging,pouch,0.000,pm,0.180
452,pm24-delmonte arabian dates 500g pouch,pm,packaging,pouch,0.000,pm,0.180
453,pm24-delmonte arabian dates pouch 200 gm,pm,packaging,pouch,0.000,pm,0.180
454,pm24-del monte arabian dates pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
455,pm24-del monte arabian dates promo pouch 200 gm,pm,packaging,pouch,0.000,pm,0.180
456,pm24-del monte arabian dates promo pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
457,pm24-del monte arabian fard dates pouch 200 gm,pm,packaging,pouch,0.000,pm,0.180
458,pm24-del monte bopp adhesive tape (60 mm x 65 mt),pm,packaging,tape,0.000,pm,0.180
459,pm24-del monte dried cranberries zipper pouch 130 gm,pm,packaging,pouch,0.000,pm,0.180
460,pm24-del monte fard dates promo pouch 200 gm,pm,packaging,pouch,0.000,pm,0.180
461,pm24-del monte fard dates promo pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
462,pm24-del monte pitted prunes pouch 130 gm,pm,packaging,pouch,0.000,pm,0.180
463,pm24-del monte pitted prunes pouch 340 gm,pm,packaging,pouch,0.000,pm,0.180
464,pm24-del monte royal fard dates pouch 450 gm,pm,packaging,pouch,0.000,pm,0.180
465,pm24-del monte royal fard dates pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
466,pm24-dilkash pouch 500 gm,pm,packaging,pouch,0.000,pm,0.180
467,pm24-dilkash pouch 500 gm - (bop kandhar),pm,packaging,pouch,0.000,pm,0.180
468,pm24-diwali pouch 5.5 x 7.5 laminated pouch( 115mm x 200 mm)-center sealing pouch 200 gm,pm,packaging,pouch,0.000,pm,0.180
469,pm24-diwali pouch laminated centre sealing 4.5 x 7.5 200 gm,pm,packaging,pouch,0.000,pm,0.180
470,pm24-dm03 bottom golden blister,pm,packaging,blister,0.000,pm,0.180
471,pm24-dm 03 top transparent (for blister) 210 gm,pm,packaging,top,0.000,pm,0.180
472,pm24-dm10 blister bottom golden 210g,pm,packaging,blister,0.000,pm,0.180
473,pm24-dm10 blister lid transparent 210g,pm,packaging,blister lid,0.000,pm,0.180
474,pm24-d m 10 gm inner tray 210 gm,pm,packaging,tray,0.000,pm,0.180
475,pm24-d m 10 gm inner tray 210 gm (blister),pm,packaging,blister,0.000,pm,0.180
476,pm24-d m 10 gm inner tray 210 gm (top),pm,packaging,top,0.000,pm,0.180
477,pm24-d m 10 gm tray,pm,packaging,tray,0.000,pm,0.180
478,pm24-d m 25 gm inner tray 350 gm (blister),pm,packaging,blister,0.000,pm,0.180
479,pm24-d mart 210 ml empty pet cans - 100gm,pm,packaging,pet,0.000,pm,0.180
480,pm24-d mart healthy choice 5 in 1 seeds mix 200g standy zipper pouch,pm,packaging,pouch,0.000,pm,0.180
481,pm24-d mart healthy choice chia seeds 100g (115x160mm) standy pouch,pm,packaging,pouch,0.000,pm,0.180
482,pm24-d mart healthy choice roasted chia seeds 200g standy zipper pouch,pm,packaging,pouch,0.000,pm,0.180
483,pm24-d mart healthy choice roasted pumpkin seeds 100g (115x160mm) standy pouch,pm,packaging,pouch,0.000,pm,0.180
484,pm24-d mart healthy choice roasted pumpkin seeds 200g standy zipper pouch,pm,packaging,pouch,0.000,pm,0.180
485,pm24-d mart healthy choice roasted sunflower seeds 100g (115x160mm) standy pouch,pm,packaging,pouch,0.000,pm,0.180
486,pm24-d mart healthy choice roasted sunflower seeds 200g standy zipper pouch,pm,packaging,pouch,0.000,pm,0.180
487,pm24-d mart healthy choice roasted watermelon seeds 100g (115x160mm) standy pouch,pm,packaging,pouch,0.000,pm,0.180
488,pm24-d mart healthy choice roasted watermelon seeds 200g standy zipper pouch,pm,packaging,pouch,0.000,pm,0.180
489,pm24-d mart induction wad for 210 ml pet cans- 100gm,pm,packaging,wad,0.000,pm,0.180
490,pm24-d mart pet caps for 210 ml pet 100 gm,pm,packaging,cap,0.000,pm,0.180
796,pm24-liner 10 kg,pm,packaging,liner,0.000,pm,0.180
491,pm24-d mart premia almonds salted standy pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
492,pm24-d mart premia black pepper cashew pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
493,pm24-d mart premia breakfast mix standy pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
494,pm24-d mart premia cashew black pepper 100 gm,pm,packaging,pouch,0.000,pm,0.180
495,pm24-d mart premia cashews salted label  100 gm,pm,packaging,label,0.000,pm,0.180
496,pm24-d mart premia cashews salted standy pouch 100 gm.,pm,packaging,pouch,0.000,pm,0.180
497,pm24-d mart premia chatpata cranberry standy pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
498,pm24-d mart premia cranberries chatpata standy pouch 100g,pm,packaging,pouch,0.000,pm,0.180
499,pm24-d mart premia cranberry label 100 gm,pm,packaging,label,0.000,pm,0.180
500,pm24-d mart premia dried blueberry standy pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
501,pm24-d mart premia dried cranberry standy pouch (115x160mm+60) 100 gm,pm,packaging,pouch,0.000,pm,0.180
502,pm24-d mart premia nuts and seed mix 100 gm,pm,packaging,pouch,0.000,pm,0.180
503,pm24-d mart premia nuts & seeds 100 gm,pm,packaging,pouch,0.000,pm,0.180
504,pm24- dmart premia nuts & seeds pouch 100 g,pm,packaging,pouch,0.000,pm,0.180
505,pm24-d mart premia prunes 100 gm,pm,packaging,pouch,0.000,pm,0.180
506,pm24-d mart premia raisins plain label 100 gm,pm,packaging,label,0.000,pm,0.180
507,pm24-d mart premia salted almond standy pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
508,pm24-d mart premia smoked almond 100 gm,pm,packaging,pouch,0.000,pm,0.180
509,pm24-d mart premia trail mix 100 gm,pm,packaging,pouch,0.000,pm,0.180
510,pm24-dmart pumpkin seeds 100g pouch,pm,packaging,pouch,0.000,pm,0.180
511,pm24-d mart royal traditional almonds  100g (115x160mm) pouch,pm,packaging,pouch,0.000,pm,0.180
512,pm24-d mart royal traditional almonds salted 100g (115x160mm) pouch,pm,packaging,pouch,0.000,pm,0.180
513,pm24-d mart royal traditional cashew 100g (115x160mm) pouch,pm,packaging,pouch,0.000,pm,0.180
514,pm24-d mart royal traditional cashew black pepper 100g (115x160mm) pouch,pm,packaging,pouch,0.000,pm,0.180
515,pm24-d mart royal traditional cashew salted 100g (115x160mm) pouch,pm,packaging,pouch,0.000,pm,0.180
516,pm24-d mart royal traditional cranberries 100g (115x160mm) pouch,pm,packaging,pouch,0.000,pm,0.180
517,pm24-d mart royal traditional raisin plain 100g (115x160mm) pouch,pm,packaging,pouch,0.000,pm,0.180
518,pm24-dmart royal trad. snack mix-chatpata st. pouch100g,pm,packaging,pouch,0.000,pm,0.180
519,pm24-dmart royal trad. snack mix -masala magic st. pouch100g,pm,packaging,pouch,0.000,pm,0.180
520,pm24-dragees pet-200 ml with d gold cap 100 gm,pm,packaging,pet,0.000,pm,0.180
521,pm24-dried blueberry pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
522,pm24-dried cranberry pouch 100 gm,pm,packaging,pouch,0.000,pm,0.180
523,pm24-dry fruit instant bar r 30 gm,pm,packaging,roll,0.000,pm,0.180
524,pm24-dry fruits & berry mix 250 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
525,pm24-dry fruits nutes mix 250 gm pouch digital,pm,packaging,pouch roll,0.000,pm,0.180
526,pm24-eid box 10x10x2.2 500 gm,pm,packaging,box,0.000,pm,0.180
